X,Y,FID,OGF_ID,MOH_PRO_ID,SERV_TYPE,SERV_DET,EN_NAME,FR_NAME,EN_ALT,FR_ALT,ADDRESS_1,ADDRESS_2,ADDR_DESCR,COMMUNITY,POSTALCODE,GEO_UPT_DT,EFF_DATE
-80.0456692337042,42.9590072314845,1969,137287045,4187,Laboratory - Hospital,Hospital Laboratory - Rural Hospital,West Haldimand General Hospital, ,West Haldimand General Hospital, ,75 Parkview Road, , ,Hagersville,N0A1H0,20210527135028,20210527112255
-78.9241216745983,42.9124615743053,1970,137287046,4208,Laboratory - Hospital,Hospital Laboratory - Rural Hospital,Niagara Health System, ,Niagara Health System - Douglas Memorial Hospital Site, ,230 Bertie Street, , ,Fort Erie,L2A1Z2,20210527134348,20210527112242
-79.7737084704221,43.2218053908335,1971,137287047,4259,Laboratory - Hospital,Hospital Owned Clinic - General Function Lab.,St Joseph's Healthcare, ,St. Joseph's Centre for Ambulatory Health Services, ,2757 King Street East, , ,Hamilton,L8G5E4,20210527134426,20210527112231
-79.8890977086488,43.2409721888612,1972,137287048,4278,Laboratory - Hospital,Public Health Laboratory (Agency) - Regional PHL,Ontario Agency for Health Protection and Promotion, ,Ontario Agency for Health Protection and Promotion - Hamilton Public Health Laboratory, ,250 Fennell Avenue West, , ,Hamilton,L8N3R5,20210527134221,20210527112250
-79.8464573951407,43.2409684908471,1973,137287049,5296,Laboratory - Community Private,Community (Private) Laboratory - Satellite-Ltd. Testing Lab,LifeLabs LP, ,LifeLabs, ,314 Mountain Park Avenue, , ,Hamilton,L8V1C3,20210527135026,20210527112422
-79.2379814911921,43.1140338962718,1974,137287050,5655,Laboratory - Community Private,"Community (Private) Laboratory - Broad Scope, Splty & Ref.Lab",LifeLabs LP, ,LifeLabs, ,3460 Schmon Parkway,Null, ,Thorold,L2V4Y6,20210527134028,20210527112422
-79.703661466479,43.431364631142,1975,137287051,3037,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,1060 Speers Road West, , ,Oakville,L6L2X4,20210527134416,20210527112811
-79.4876607141155,43.6175645739635,1976,137287052,3060,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,2318 Lake Shore Boulevard West, , ,Toronto,M8V1A8,20210527133700,20210527112638
-79.5535423408041,43.6820226822067,1977,137287053,3278,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,1570 Kipling Avenue, , ,Toronto,M9R2Y1,20210527134216,20210527112729
-79.5457187312349,43.6019339685174,1978,137287054,3279,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,440 Brown's Line, , ,Toronto,M8W3T9,20210527134420,20210527112833
-79.5178843220502,43.5983147691763,1979,137287055,3293,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,3170 Lake Shore Boulevard West, , ,Toronto,M8V1L6,20210527134602,20210527112700
-79.9339643585216,43.6442594577392,1980,137287056,3306,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,In-Common Laboratories, ,In-Common Laboratories, ,1 Princess Anne Drive,Unit A, ,Halton Hills,L7G4W4,20210527134718,20210527112804
-79.7622022139798,43.757125685567,1981,137287057,3318,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,2 Dewside Drive, , ,Brampton,L6R0X5,20210527134340,20210527112633
-79.5603399364906,43.6087264690298,1982,137287058,3387,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,190 Sherway Drive, , ,Toronto,M9C5N2,20210527134525,20210527112732
-79.6324238687304,43.7134183840188,1983,137287059,3434,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,3427 Derry Road East, , ,Mississauga,L4T4H7,20210527133947,20210527112826
-79.8765076273317,43.4989622349616,1984,137287060,3519,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,470 Bronte Street South, , ,Milton,L9T2J4,20210527134238,20210527112654
-79.7055461783209,43.5590711535322,1985,137287061,3527,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,2300 Eglinton Avenue West, , ,Mississauga,L5M2V8,20210527134109,20210527112757
-79.6108205493363,43.5721396602499,1986,137287062,3536,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,101 Queensway West, , ,Mississauga,L5B2P7,20210527133911,20210527112627
-79.758347397329,43.5840998554562,1987,137287063,3537,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,6855 Meadowvale Towne Centre Circle, , ,Mississauga,L5N2Y1,20210527134646,20210527112724
-79.6676998564998,43.4478683357262,1988,137287064,3581,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,In-Common Laboratories, ,In-Common Laboratories, ,126 Trafalgar Road,Suite 2, ,Oakville,L6J3G5,20210527134159,20210527112829
-79.9339643585216,43.6442594577392,1989,137287065,3611,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,1 Princess Anne Drive,Unit A, ,Halton Hills,L7G4W4,20210527134136,20210527112655
-79.6870321770921,43.6117452636462,1990,137287066,3623,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,Dynacare-Gamma Laboratory Partnership, ,Dynacare, ,600 Matheson Boulevard West, , ,Mississauga,L5R4B8,20210527134525,20210527112748
-79.7022149775501,43.5623368542616,1991,137287067,3630,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,Dynacare-Gamma Laboratory Partnership, ,Dynacare, ,2000 Credit Valley Road, , ,Mississauga,L5M4N4,20210527134420,20210527112619
-79.6081440487215,43.5748293608473,1992,137287068,3632,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,Dynacare-Gamma Laboratory Partnership, ,Dynacare, ,2325 Hurontario Street, , ,Mississauga,L5A4C7,20210527133816,20210527112717
-79.6165683516544,43.5776808609557,1993,137287069,3674,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,Dynacare-Gamma Laboratory Partnership, ,Dynacare, ,71 King Street West, , ,Mississauga,L5B4A2,20210527133713,20210527112821
-79.8947986464679,43.6486887603621,1994,137287070,3703,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,99 Sinclair Avenue, , ,Halton Hills,L7G5G1,20210527134957,20210527112649
-79.7374934798449,43.4611755348185,1995,137287071,3704,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,575 River Glen Boulevard, , ,Oakville,L6H6X6,20210527134045,20210527112751
-79.4405536027164,43.6586339833641,1996,137287072,3705,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,1221 Bloor Street West, , ,Toronto,L4Y2N8,20210527134705,20210527112845
-79.6013425508055,43.622957569617,1997,137287073,3707,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,1420 Burnhamthorpe Road East,Suite 105, ,Mississauga,L4X2Z9,20210527133737,20210527112712
-79.6511350613334,43.5627075567122,1998,137287074,3710,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,1101 McBride Avenue, , ,Mississauga,L5C1M6,20210527134412,20210527112815
-79.6780597589905,43.4387270336323,1999,137287075,3711,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,170 Rebecca Street, , ,Oakville,L6K1J6,20210527134234,20210527112642
-79.7022149775501,43.5623368542616,2000,137287076,3712,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,2000 Credit Valley Road,Suite 105, ,Mississauga,L5M4N4,20210527133754,20210527112742
-79.6167438520131,43.5811142615508,2001,137287077,3714,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,3025 Hurontario Street, , ,Mississauga,L5A2H1,20210527134807,20210527112615
-79.6322083505356,43.5084632480532,2002,137287078,3715,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,950 Southdown Road, , ,Mississauga,L5J2Y4,20210527133718,20210527112713
-79.6111716492543,43.5699427598474,2003,137287079,3722,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,170 The Queensway West,Lower Level, ,Mississauga,L5B3A8,20210527135004,20210527112808
-79.6299052679931,43.714151484265,2004,137287080,3798,Laboratory - Specimen Collection Centre,Specimen Collection Centre - Private SCC,LifeLabs LP, ,LifeLabs, ,3530 Derry Road East, , ,Mississauga,L4T4E3,20210527133839,20210527112636
-77.0978318116186,45.5410158143846,2005,137285085,4287,Community Support Service,SITE,Eganville and District Senior Citizens' Needs Association, ,BONNECHERE VALLEY Sr Citiz Needs Ass, ,75 Wallace Street,Postal Office Box 244, ,Eganville,K0J1T0,20210527134949,20210527085348
-82.6608352086124,46.3849022739177,2006,137285086,4288,Community Support Service,SITE,Elliot Lake Palliative Care Program, ,ELLIOT LAKE Elliot Lake Palliative, ,70 Spine Road,Suite 235, ,Elliot Lake,P5A1X2,20210527134335,20210527091551
-82.2061159585952,42.384924726091,2007,137285087,4290,Community Support Service,SITE,Family Service Kent/services a La Famille-Kent, ,CHATHAM-KENT Family Service Kent, ,770 Richmond Street,R.R. 5, ,Chatham-Kent,N7M5J5,20210527134024,20210527092957
-89.2648409601819,48.3548569516822,2008,137285088,4291,Community Support Service,SITE,Fort William First Nation, ,THUNDER DAY Fort William FN, ,90 Anemki Drive,Suite 200, ,Fort William 52,P7J1L3,20210527135016,20210527090550
-79.3727598806517,43.6536071856265,2009,137285089,4292,Community Support Service,SITE,Fred Victor Centre, ,TORONTO Fred Victor Centre, ,145 Queen Street East, , ,Toronto,M5A1S1,20210527134748,20210527092433
-79.3737671970005,44.9238105046427,2010,137285090,4293,Community Support Service,SITE,Gravenhurst Senior Citizens Club Inc., ,GRAVENHURST Gravenhurst Senior Citzn, ,480 First Street North, , ,Gravenhurst,P1P1B9,20210527133710,20210527085111
-79.6694672435543,44.4060207022732,2011,137285091,4294,Community Support Service,SITE,Grove Park Home for Senior Citizens, ,BARRIE Grove Park Home for Senior, ,234 Cook Street, , ,Barrie,L4M4H5,20210527133758,20210527091237
-80.2770411580835,43.5405894233297,2012,137285092,4295,Community Support Service,SITE,Guelph Independent Living, ,GUELPH Guelph Independent Living, ,238 Willow Road, , ,Guelph,N1H8H1,20210527134635,20210527090820
-79.8107229844896,43.2486898938774,2013,137285093,4296,Community Support Service,SITE,Hamilton East Kiwanis Boys' and Girls' Club - Adult Day Program, ,HAMILTON East Kiwanis, ,45 Ellis Avenue, , ,Hamilton,L8H4L8,20210527133929,20210527093118
-79.2988683613372,43.7021583975721,2014,137285094,4297,Community Support Service,SITE,Harmony Hall/call-a-Service Inc., ,TORONTO Harmony Hall/Call-A-Service, ,2 Gower Street, , ,Toronto,M4B1E2,20210527133711,20210527091845
-79.4724134157471,43.691160487589,2015,137285095,4298,Community Support Service,SITE,Hazel Burns Hospice, ,TORONTO Hazel Burns Hospice, ,2562 Eglinton Avenue West,2nd Floor, ,Toronto,M6M1T4,20210527134553,20210527085649
-79.7413988981481,43.6540171685102,2016,137285096,4299,Community Support Service,SITE,Holland Christian Homes Inc., ,BRAMPTON Holland Christian Homes Inc, ,7900 McLaughlin Road South, , ,Brampton,L6Y5A7,20210527134412,20210527092533
-79.7372745170919,43.8801069081835,2017,137285097,4300,Community Support Service,SITE,Hospice Caledon, ,CALEDON Hospice Caledon, ,18 King Street East,Upper Level, ,Caledon,L7E1E8,20210527133830,20210527090748
-80.201236722907,44.5019106930128,2018,137285098,4301,Community Support Service,SITE,Hospice Georgian Triangle, ,COLLINGWOOD Hospice Georgian, ,49 Raglan Street, , ,Collingwood,L9Y4X1,20210527133733,20210527084839
-76.4816075965307,44.227640414801,2019,137285099,4303,Community Support Service,SITE,Hospice Kingston, ,KINGSTON Hospice Kingston, ,165 Ontario Street,Suite 6, ,Kingston,K7L2Y6,20210527134726,20210527092210
-76.9472496500537,44.2494105987467,2020,137285100,4304,Community Support Service,SITE,Hospice Lennox & Addington, ,GREATER NAPANEE Hospice Lennox, ,91 Dundas Street East,"Unit B, Postal Office Box 531", ,Napanee,K7R1J1,20210527134418,20210527091841
-79.6939130492952,44.3834345972311,2021,137285101,4308,Community Support Service,SITE,Hospice Simcoe, ,BARRIE Hospice Simcoe, ,80 Bradford Street,Unit 545, ,Barrie,L4N6S7,20210527134743,20210527085643
-79.3866742845324,43.6472617838671,2022,137285102,4309,Community Support Service,SITE,Hospice Toronto, ,TORONTO Hospice Toronto, ,King Street West,"Commerce Court Postal Station P.O 324, 1102 -25", ,Toronto,M5L1G3,20210527134411,20210527092530
-80.2289545401643,43.5107005203812,2023,137285103,4310,Community Support Service,SITE,Hospice Wellington, ,GUELPH Hospice Wellington, ,795 Scottsdale Drive, , ,Guelph,N1G3R8,20210527134803,20210527090744
-81.3853178088781,43.5511989714495,2024,137285104,4311,Community Support Service,SITE,Huron Hospice Volunteer Service, ,HURON EAST Huron Hospice Volunteer, ,24 Centennial Drive,Postal Office Box 99, ,Huron East,N0K1W0,20210527134619,20210527084833
-81.2927555278235,42.9829922765532,2025,137285105,4312,Community Support Service,SITE,Hutton House Association for Adults With Disabilities, ,LONDON Hutton House Association, ,654 Wonderland Road North, , ,London,N6H3E5,20210527134741,20210527092020
-76.5096811067491,44.2405927158921,2026,137285106,4313,Community Support Service,SITE,Rural Ottawa South Support Services, ,OTTAWA Rural Ottawa South Supp Srv, ,298 Concession Street, , ,Kingston,K7K2C1,20210527135045,20210527085912
-79.6843616684475,43.5235323482739,2027,137285107,4316,Community Support Service,SITE,Ukrainian Home for the Aged Op as Ivan Franko Home, ,MISSISSAUGA Ukrainian Aged Home, ,3058 Winston Churchill Boulevard, , ,Mississauga,L5L3J1,20210527133949,20210527092655
-75.7747112593283,45.3688678426525,2028,137285108,4317,Community Support Service,SITE,Jewish Family Services of Ottawa-Carleton, ,OTTAWA Jewish Family Services, ,2255 Carling Avenue,Suite 301, ,Ottawa,K2B7Z5,20210527134423,20210527091011
-79.8856422324368,43.5238299389022,2029,137285109,4318,Community Support Service,SITE,Joyce Scott Non-Profit Homes Inc., ,MILTON Joyce Scott Non-Profit Homes, ,296 Ontario Street North, , ,Milton,L9T2T9,20210527134912,20210527093111
-82.709405105778,42.2933731850386,2030,137285110,4319,Community Support Service,SITE,Community Support Centre of Essex County, ,BELLE RIVER Comm Support Ctr Essex, ,571 Notre Dame Street,"Unit B, Postal Office Box 885", ,Lakeshore,N0R1A0,20210527134913,20210527092856
-79.9019566493814,43.655817461272,2031,137285111,4320,Community Support Service,SITE,Links2care (Georgetown), ,HALTON HILLS Links2Care (Georgetown), ,36 Armstrong Avenue,Unit A, ,Halton Hills,L7G4R9,20210527133937,20210527091320
-78.4180790645152,44.6725460066734,2032,137285112,4321,Community Support Service,SITE,Lovesick Lake Native Women's Association, ,GALWAY-CAVENDISH-HARV Lovesick Lake, ,1489 County Road,"R.R. 1, 507", ,Galway-Cavendish-Harv,K0L1J0,20210527134910,20210527085456
-74.8631855497605,45.2841165658314,2033,137285113,4322,Community Support Service,SITE,Maxville Manor, ,NORTH GLENGARRY Maxville Manor, ,80 Mechanic Street West, , ,Maxville,K0C1T0,20210527134744,20210527092446
-81.2570066185747,43.0046395821024,2034,137285114,4323,Community Support Service,SITE,The Women's Christian Association of London, ,LONDON Women's Christian Associon, ,230 Victoria Street, , ,London,N6A2C2,20210527133928,20210527090613
-79.0889129421313,43.0940655994618,2035,137285115,4324,Community Support Service,SITE,Meals on Wheels Niagara Falls Ont. Inc., ,NIAGARA FALLS Meals on Wheels, ,5673 North Street,Unit 101, ,Niagara Falls,L2G1J4,20210527134659,20210527093018
-79.2589923781341,42.8795547533343,2036,137285116,4325,Community Support Service,SITE,Meals on Wheels Port Colborne Inc., ,PORT COLBORNE Meals on Wheels, ,260 Sugarloaf Street, , ,Port Colborne,L3K2N7,20210527134548,20210527091647
-79.2424750923701,43.1110880955417,2037,137285117,4327,Community Support Service,SITE,Meals on Wheels Thorold - St. Catharines, ,THOROLD Meals on Wheels, ,3250 Schmon Parkway,Unit 11, ,Thorold,L2V4Y6,20210527134928,20210527085410
-79.651924465963,43.6122523653765,2038,137285118,4328,Community Support Service,SITE,M.I.C.B.A Forum Italia Community Services, ,MISSISSAUGA M.I.C.B.A Forum, ,155 Forum Drive, , ,Mississauga,L4Z3M9,20210527134500,20210527092552
-76.1940564858093,45.2261497004105,2039,137285119,4329,Community Support Service,SITE,Mills Community Support Corporation, ,MISSISSIPPI MILLS Community Support, ,14 Bridge Street,Postal Office Box 610, ,Mississippi Mills,K0A1A0,20210527134531,20210527090343
-80.9196974595385,43.5219797891679,2040,137285120,4333,Community Support Service,SITE,"Mornington, Ellice and Milverton Wheels to Meals", ,"PERTH EAST Mornington, Ellice", ,6124 Ana Street,General Delivery, ,Brunner,N0K1C0,20210527133643,20210527090211
-79.46101886256,46.3077150297191,2041,137285121,4336,Community Support Service,SITE,Near North Palliative Care Network, ,NORTH BAY Near North Palliative, ,347 Sherbrooke Street,Suite 302, ,North Bay,P1B2C1,20210527134136,20210527092810
